,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
0,-0.5126169,0.3517576,-0.76751965,-0.33983812,0.07560963,-0.55393165,0.22943804,-0.12834263,0.7126949,-0.2417453,-0.6397912,-0.8350859,-0.98409474,-0.8909256,-0.23357524,0.16331275,0.77273285,0.8428436,0.66530895,0.2028372,2787.png
0,-0.49569643,0.33955222,-0.7924563,-0.37893078,0.03226523,-0.5554973,0.23614106,-0.11938095,0.70503277,-0.26583987,-0.63640195,-0.82757884,-0.96388793,-0.898836,-0.24481487,0.11133788,0.8129818,0.9069788,0.6929796,0.17268254,2788.png
0,-0.53765905,0.39414984,-0.79115814,-0.32746026,0.059786633,-0.5715272,0.2569079,-0.19137147,0.72875464,-0.2544669,-0.62510175,-0.83573014,-1.0038209,-0.93308055,-0.1921125,0.16394424,0.7585525,0.8873223,0.67105305,0.1896076,2789.png
0,-0.52264017,0.42032102,-0.78550625,-0.35683545,0.081521004,-0.5788652,0.21057191,-0.13432391,0.7568176,-0.2572994,-0.6262124,-0.83432865,-0.9987123,-0.94831645,-0.244539,0.16001059,0.7823281,0.88955027,0.6368364,0.16261013,2790.png
0,-0.54230314,0.42157745,-0.7859179,-0.33480355,0.07183175,-0.5978124,0.28410605,-0.15554284,0.75678366,-0.24164575,-0.61299425,-0.8362782,-1.0209317,-0.9296752,-0.2457949,0.15090902,0.81869256,0.87174463,0.62627745,0.17351246,2791.png
0,-0.4771415,0.3618903,-0.7616289,-0.34471986,0.094008125,-0.5930805,0.23871642,-0.13320193,0.7423325,-0.26254177,-0.6205527,-0.8191873,-1.0121121,-0.9295865,-0.23331176,0.16696648,0.8202275,0.9143759,0.67817914,0.1825309,2792.png
0,-0.504756,0.39525217,-0.8261826,-0.38012746,0.07823065,-0.6204968,0.24574691,-0.10977352,0.72293955,-0.26078558,-0.62083685,-0.8096349,-1.004238,-0.9384854,-0.20132478,0.184385,0.81271505,0.8801732,0.6755017,0.18149449,2793.png
0,-0.49844062,0.38983378,-0.81981504,-0.37662193,0.07749008,-0.6045994,0.29283556,-0.1346969,0.7480728,-0.22756845,-0.57198626,-0.8387323,-0.99596584,-0.93799555,-0.20771386,0.15305807,0.76768714,0.862432,0.64291143,0.17088892,2794.png
0,-0.5355026,0.34448272,-0.7644291,-0.3717742,0.053191096,-0.5688224,0.2510967,-0.11628463,0.7213479,-0.26358804,-0.62187326,-0.8385905,-1.0417428,-0.98517156,-0.2063366,0.22181761,0.7957656,0.8767009,0.6862869,0.17961128,2795.png
0,-0.5280208,0.35421646,-0.7336366,-0.30711246,0.080445305,-0.58109283,0.24401307,-0.1270129,0.7341678,-0.23180509,-0.6039467,-0.81888056,-0.9980521,-0.95992064,-0.21339202,0.15778805,0.79091406,0.9138069,0.661428,0.16924267,2796.png
0,-0.4996816,0.37433305,-0.76033854,-0.30082098,0.04148268,-0.5417269,0.2243473,-0.16160372,0.75656295,-0.21187805,-0.590094,-0.81504893,-0.9889146,-0.89101034,-0.17686789,0.16621317,0.7949363,0.8799685,0.7219919,0.1873048,2797.png
0,-0.53469896,0.36111835,-0.8031697,-0.4001212,0.05048549,-0.58575255,0.22985846,-0.12095233,0.7580233,-0.2199971,-0.5919677,-0.81606644,-0.99945474,-0.9701915,-0.24922606,0.15094021,0.77766013,0.8801253,0.67752457,0.17541385,2798.png
0,-0.51227516,0.379587,-0.7502045,-0.34941056,0.044523343,-0.62922996,0.24546066,-0.11748357,0.7116702,-0.24235769,-0.60223025,-0.85797596,-1.0246748,-0.8956457,-0.1975889,0.13219635,0.833623,0.8946581,0.648157,0.1912538,2799.png
0,-0.5202488,0.37299317,-0.8348634,-0.36751625,0.0661265,-0.59305006,0.25666705,-0.13017015,0.7463851,-0.259297,-0.59807026,-0.86150855,-1.0406467,-0.9385652,-0.22066808,0.12544666,0.78236264,0.91130143,0.6854732,0.20763814,2800.png
0,-0.5110013,0.40568382,-0.81027395,-0.3675039,0.06311265,-0.5493495,0.25527003,-0.15407027,0.750353,-0.2663862,-0.58288527,-0.8771369,-1.0095365,-0.9013224,-0.20726532,0.19813652,0.80904865,0.84923136,0.7148416,0.19852723,2801.png
0,-0.52958477,0.36189264,-0.785551,-0.35432038,0.06309284,-0.59929234,0.2348536,-0.12852842,0.73885256,-0.25034064,-0.59365124,-0.8410282,-1.0028198,-0.8894894,-0.23245704,0.1919114,0.79092413,0.9143711,0.6579765,0.17195334,2802.png
0,-0.5060309,0.38749337,-0.72516793,-0.33524933,0.084374845,-0.58649945,0.26520693,-0.1086397,0.7473596,-0.26570305,-0.5758061,-0.82121634,-1.0131602,-0.9428855,-0.20111403,0.19106175,0.80546314,0.8837303,0.6447172,0.2259084,2803.png
0,-0.4822023,0.37787294,-0.78325295,-0.3330256,0.05813521,-0.57866925,0.25274888,-0.10201609,0.72363496,-0.2396756,-0.57991177,-0.8311629,-1.0214266,-0.96263474,-0.21907869,0.16178657,0.8178155,0.8855607,0.6780504,0.16174953,2804.png
0,-0.5080585,0.39088497,-0.7890126,-0.3606139,0.08208358,-0.56439984,0.24444419,-0.13904394,0.73156315,-0.2670044,-0.579317,-0.8370766,-0.98047924,-0.96438795,-0.20641586,0.1513245,0.81205624,0.91509056,0.675576,0.19681995,2805.png
0,-0.4982435,0.36668748,-0.74473715,-0.3834785,0.09522383,-0.5968803,0.25799766,-0.11860443,0.75204,-0.21453145,-0.6409937,-0.84211725,-1.0332421,-0.9614092,-0.24602056,0.1842958,0.77429056,0.88453805,0.7164346,0.18814002,2806.png
0,-0.4900155,0.36889794,-0.770711,-0.36083058,0.07211097,-0.58008516,0.2105822,-0.10883279,0.7490331,-0.2296777,-0.64567757,-0.85643846,-1.0151957,-0.92509973,-0.24662867,0.1461006,0.7861341,0.91508543,0.70007944,0.22670378,2807.png
0,-0.550022,0.37178677,-0.83342916,-0.35487008,0.06520658,-0.6392917,0.25976986,-0.1439588,0.73713404,-0.22531828,-0.64055896,-0.8434032,-1.0135558,-0.943164,-0.19876972,0.15652692,0.8037904,0.8918249,0.64481914,0.1658843,2808.png
0,-0.5153093,0.37077266,-0.78443277,-0.34978613,0.112361565,-0.6237644,0.25068393,-0.10139602,0.70923465,-0.25688672,-0.58517164,-0.83867216,-0.9700693,-0.93617696,-0.20579928,0.20888881,0.7962333,0.9046946,0.69088805,0.14588298,2809.png
0,-0.5355983,0.36501023,-0.77633035,-0.3681437,0.081878915,-0.59502524,0.24852002,-0.08928539,0.77035975,-0.24452198,-0.5946158,-0.8350511,-1.0593035,-0.9630666,-0.20968074,0.23372017,0.79516107,0.93393886,0.70920825,0.1954688,2810.png
0,-0.55526596,0.3979567,-0.7485451,-0.3647349,0.10328509,-0.61262286,0.24526012,-0.14995521,0.7399789,-0.26146019,-0.6445555,-0.85001874,-1.0110247,-0.95788074,-0.21511903,0.18187553,0.805471,0.9145409,0.65473497,0.17413987,2811.png
0,-0.5424584,0.39759746,-0.7797775,-0.39801565,0.07967069,-0.5882624,0.23272747,-0.12627532,0.7234017,-0.24457335,-0.6192709,-0.83261865,-1.0138936,-0.9448695,-0.24467379,0.18957573,0.7938145,0.8702094,0.6582298,0.16721605,2812.png
0,-0.4930226,0.3714275,-0.7770837,-0.33357129,0.056657493,-0.595868,0.2641912,-0.15507524,0.7324789,-0.2488619,-0.60430485,-0.8185307,-0.9960811,-0.94674456,-0.21686396,0.15958747,0.76314706,0.91332567,0.663224,0.18460135,2813.png
0,-0.5285546,0.36781436,-0.7586029,-0.3760092,0.057412475,-0.61133146,0.26828033,-0.16951166,0.73937106,-0.28387257,-0.6621916,-0.8307139,-1.0198821,-0.93561906,-0.23872453,0.18307678,0.7977095,0.9146781,0.7001873,0.18485096,2814.png
0,-0.55878067,0.39627936,-0.74878293,-0.38923892,0.107822165,-0.6122292,0.23636088,-0.16554524,0.69691545,-0.26716387,-0.6504846,-0.82548434,-0.9998802,-0.97243905,-0.20844117,0.19193397,0.80684894,0.89670736,0.6876081,0.213057,2815.png
0,-0.51239884,0.4076338,-0.75773686,-0.38758323,0.08872749,-0.6004634,0.21654108,-0.106241204,0.71912867,-0.23219675,-0.59498817,-0.85464877,-0.9813161,-0.89584625,-0.24051782,0.15962525,0.77695566,0.8949244,0.66329646,0.2146257,2816.png
0,-0.5180144,0.3807853,-0.78956074,-0.36257932,0.09241791,-0.60409194,0.26098302,-0.14145418,0.7069098,-0.2657868,-0.6056655,-0.79912525,-0.97923243,-0.9365079,-0.19527797,0.1973127,0.7874797,0.9369949,0.68334305,0.1803576,2817.png
0,-0.5035788,0.40030807,-0.7453786,-0.32533544,0.09614129,-0.51269203,0.1929822,-0.106564395,0.7116127,-0.26949805,-0.5939182,-0.8471217,-1.0105218,-0.9258106,-0.22908133,0.17292532,0.77202576,0.89177257,0.67329144,0.14812143,2818.png
0,-0.5394044,0.3636455,-0.8157663,-0.3506883,0.07087419,-0.6154265,0.26558337,-0.0968242,0.73109674,-0.2477777,-0.61546355,-0.82806027,-1.0346584,-0.94873905,-0.23529683,0.13565007,0.76673,0.8989068,0.65707564,0.17305173,2819.png
0,-0.5102791,0.37781924,-0.81160337,-0.33401215,0.036446013,-0.64412045,0.2651528,-0.07832813,0.7077451,-0.2500526,-0.6185344,-0.8500809,-0.9979633,-0.8843132,-0.20067954,0.15742555,0.8116753,0.87005496,0.6206126,0.18792744,2820.png
0,-0.5225141,0.37964773,-0.8022886,-0.36575264,0.097772434,-0.596147,0.26037538,-0.13017865,0.75672644,-0.28958058,-0.61694205,-0.8451389,-1.0489852,-0.9478305,-0.22848658,0.19320656,0.79217345,0.9094707,0.6790056,0.16165012,2821.png
0,-0.5286718,0.41396007,-0.81219304,-0.33444455,0.051477678,-0.6041383,0.24201626,-0.09950674,0.7199344,-0.20046046,-0.5864356,-0.8135716,-0.9859773,-0.92009634,-0.21601671,0.18629326,0.8086396,0.90282685,0.64845943,0.17428829,2822.png
0,-0.52573997,0.36700258,-0.78045726,-0.3653676,0.0988068,-0.5783932,0.27384403,-0.1404783,0.72249645,-0.24199644,-0.59388167,-0.8059851,-0.9898211,-0.92897993,-0.217608,0.14585532,0.79007274,0.8544887,0.6929252,0.17206325,2823.png
0,-0.5391241,0.43634832,-0.80002326,-0.36824876,0.067978136,-0.59076524,0.25433543,-0.1072226,0.69432783,-0.20833676,-0.6278327,-0.8325055,-1.0310872,-0.9293638,-0.21213645,0.16002475,0.7916716,0.91506386,0.6859238,0.21903275,2824.png
0,-0.5178828,0.37556556,-0.74158734,-0.32065812,0.08513943,-0.59763116,0.23905012,-0.14686318,0.71859354,-0.24397348,-0.6204726,-0.839535,-0.9719784,-0.96316767,-0.17636986,0.16768087,0.7825499,0.8586803,0.6634331,0.17395534,2825.png
0,-0.51923,0.38951254,-0.8076123,-0.3865328,0.11010577,-0.5592054,0.22804967,-0.12914582,0.7120169,-0.29154295,-0.6012453,-0.8101194,-0.9932239,-0.9470888,-0.24091642,0.1814694,0.77546155,0.93851954,0.69114184,0.16161351,2826.png
0,-0.46662548,0.36336437,-0.778152,-0.37113893,0.12841745,-0.56997514,0.30697247,-0.15095715,0.7606587,-0.25227064,-0.6056626,-0.85268605,-1.032856,-0.9434195,-0.22772701,0.17148037,0.773053,0.8826658,0.687008,0.17034781,2827.png
0,-0.5043237,0.3889681,-0.7848455,-0.36420855,0.06925984,-0.5582909,0.2862541,-0.13223164,0.74300766,-0.2283925,-0.60868865,-0.84941167,-1.0099508,-0.94524336,-0.24047953,0.16516618,0.8158894,0.89805406,0.66386044,0.18385926,2828.png
0,-0.51200604,0.40630013,-0.80915815,-0.37267473,0.08018309,-0.595251,0.19838527,-0.18166788,0.7442492,-0.27532586,-0.6265726,-0.8305454,-0.9982834,-0.91941386,-0.17305104,0.20920302,0.8479988,0.84998024,0.6861155,0.17768145,2829.png
0,-0.48735344,0.3786863,-0.73728186,-0.34361273,0.052184135,-0.5997886,0.22862959,-0.11583556,0.6807005,-0.23158035,-0.5824649,-0.8100271,-0.99538076,-0.91513634,-0.18839684,0.13997042,0.7524637,0.8693245,0.656963,0.15747158,2830.png
0,-0.5268671,0.37791866,-0.82760996,-0.35852388,0.030344263,-0.59689397,0.24548903,-0.13978347,0.7307057,-0.22782381,-0.64867324,-0.8655361,-1.0550153,-0.9702207,-0.22006074,0.21521923,0.79462624,0.94702715,0.68625,0.20384888,2831.png
0,-0.50787354,0.39705658,-0.7479243,-0.34705833,0.103679925,-0.54824454,0.2136654,-0.09566563,0.7103955,-0.25311202,-0.59559584,-0.81939816,-1.0071753,-0.9385735,-0.2123592,0.18527387,0.7752062,0.94381166,0.67319775,0.16392773,2832.png
0,-0.5062729,0.38344097,-0.77622056,-0.40114102,0.09762184,-0.5989442,0.2465142,-0.14307614,0.69947946,-0.2431679,-0.6030231,-0.84523684,-1.0067675,-0.9535879,-0.21002255,0.17168851,0.80503285,0.8897533,0.6121619,0.24493611,2833.png
0,-0.52632976,0.4288252,-0.77176124,-0.37468526,0.061840437,-0.6202699,0.21419525,-0.12956811,0.71872056,-0.23415095,-0.63501394,-0.8457875,-0.9916916,-0.89212173,-0.20228522,0.18842036,0.78561926,0.8681126,0.7129897,0.16630086,2834.png
0,-0.53421134,0.37686017,-0.8331265,-0.37953284,0.08841961,-0.60202354,0.24793771,-0.13568863,0.71443003,-0.24296911,-0.622714,-0.84371555,-1.0372776,-0.9239389,-0.25098145,0.14779298,0.7923018,0.8963272,0.64958274,0.17097788,2835.png
0,-0.5067031,0.3557424,-0.7614987,-0.3902466,0.07490867,-0.6021041,0.27751556,-0.12000229,0.7398151,-0.24214168,-0.6039222,-0.86218673,-1.0203946,-0.9364157,-0.23583794,0.18890338,0.8041995,0.8973702,0.668522,0.18735519,2836.png
0,-0.46432394,0.40424475,-0.79129905,-0.35313252,0.055825844,-0.5809852,0.23724163,-0.17054592,0.7248744,-0.21874233,-0.66170365,-0.83667856,-1.002967,-0.8925458,-0.26175803,0.19538312,0.7492065,0.94130194,0.6903813,0.19628575,2837.png
0,-0.5530636,0.35123795,-0.81104714,-0.34459963,0.07437422,-0.6077158,0.23141521,-0.14415826,0.72269875,-0.25479594,-0.5840009,-0.8228469,-0.9855492,-0.93261296,-0.23594753,0.2006208,0.8051534,0.8728331,0.6520239,0.16119061,2838.png
0,-0.50850517,0.37841603,-0.7895346,-0.38457564,0.08264339,-0.5526665,0.24733436,-0.14452328,0.7119674,-0.2625431,-0.62851757,-0.8296945,-1.0136415,-0.9112871,-0.21972334,0.16832532,0.79648197,0.8965361,0.6863229,0.16063477,2839.png
0,-0.5012029,0.37780887,-0.73458743,-0.3740356,0.037908748,-0.592896,0.25227842,-0.109700136,0.73439103,-0.2380814,-0.597008,-0.86415946,-1.0027387,-0.89241064,-0.22510348,0.15266614,0.80133253,0.8618736,0.6720811,0.18562542,2840.png
0,-0.55348355,0.37944925,-0.77248055,-0.34435284,0.12337895,-0.5850272,0.22345379,-0.14453118,0.71650934,-0.2473696,-0.6288658,-0.85327846,-1.0333848,-0.9752449,-0.21454483,0.19116496,0.8217825,0.89673746,0.6748463,0.14960761,2841.png
0,-0.4969296,0.3949247,-0.7798757,-0.3250713,0.06293796,-0.5633071,0.26914135,-0.09864883,0.7215175,-0.26499942,-0.6346949,-0.846692,-0.9993684,-0.9262955,-0.24037045,0.1799681,0.7851161,0.8780214,0.6448606,0.1923796,2842.png
0,-0.51263577,0.36721975,-0.80859864,-0.34391263,0.08250511,-0.5575367,0.21102622,-0.10239644,0.69283414,-0.2416895,-0.616814,-0.8519074,-0.9788606,-0.9465958,-0.22076595,0.12525852,0.7486235,0.8905012,0.6521702,0.14983186,2843.png
0,-0.53179723,0.36642265,-0.7253302,-0.3933407,0.07711622,-0.5408263,0.2576731,-0.13633078,0.7157905,-0.26318794,-0.6313119,-0.8517338,-1.0052595,-0.9424582,-0.2178115,0.16661216,0.82446796,0.9314945,0.66614044,0.15007457,2844.png
0,-0.5333449,0.38052964,-0.7594443,-0.3488967,0.07772075,-0.57123387,0.2655905,-0.12626486,0.74072,-0.26231313,-0.5860261,-0.8150815,-0.9864719,-0.9648479,-0.20190543,0.16286881,0.799321,0.9321901,0.64978254,0.21470946,2845.png
0,-0.5431245,0.4202535,-0.80912775,-0.36157233,0.09622066,-0.5745946,0.2459453,-0.13856997,0.7543708,-0.2361722,-0.5924699,-0.83378935,-1.0342903,-0.935356,-0.23118062,0.20899947,0.79274553,0.89718014,0.66774917,0.14489032,2846.png
0,-0.56463605,0.38682407,-0.7785879,-0.34604034,0.069905415,-0.5908412,0.20402968,-0.13903457,0.7401697,-0.2954201,-0.6416605,-0.8117939,-1.0293007,-0.94478714,-0.21580447,0.16819079,0.7662712,0.9058745,0.6785455,0.1942745,2847.png
0,-0.5723989,0.37152636,-0.7826882,-0.34049818,0.12980284,-0.58420664,0.21255046,-0.108152986,0.70066327,-0.25751337,-0.6274596,-0.806694,-0.9927182,-0.926435,-0.1948813,0.19983034,0.7676556,0.8773267,0.6752987,0.15292762,2848.png
0,-0.5193337,0.39123774,-0.7828543,-0.33529472,0.056262724,-0.5666685,0.24289489,-0.09572566,0.6991405,-0.23701939,-0.57515794,-0.82000047,-0.9687631,-0.9248153,-0.20403261,0.16297285,0.778751,0.85240126,0.6103219,0.18094076,2849.png
0,-0.53051865,0.36893636,-0.7620322,-0.3950302,0.043413498,-0.5799774,0.24515784,-0.18637954,0.7292348,-0.26520282,-0.58256453,-0.8106688,-1.0089357,-0.99696255,-0.21549615,0.14012657,0.8131432,0.8787311,0.67462015,0.14948623,2850.png
0,-0.49758613,0.33661833,-0.7917534,-0.32048732,0.096213534,-0.6341852,0.26016918,-0.08925532,0.7018557,-0.24294186,-0.6263124,-0.8579401,-0.97050905,-0.9761968,-0.22598717,0.1280057,0.78676003,0.88386804,0.6891438,0.18253095,2851.png
0,-0.49419007,0.38177872,-0.7633421,-0.37518573,0.11133413,-0.5928859,0.28773266,-0.07223861,0.77007043,-0.23856002,-0.60349816,-0.8317976,-1.0576178,-0.96306527,-0.23215656,0.1474169,0.8052636,0.91816086,0.66411483,0.15788914,2852.png
0,-0.52165383,0.390828,-0.78708416,-0.3386076,0.07863465,-0.6027906,0.25791213,-0.12890805,0.7258111,-0.2549097,-0.62714696,-0.82723594,-1.0313815,-0.9180808,-0.23247711,0.16735394,0.8216174,0.8999153,0.65215373,0.20590013,2853.png
0,-0.49879676,0.348245,-0.7795994,-0.37303135,0.057020694,-0.62853456,0.29143536,-0.13522317,0.73449457,-0.22245951,-0.60372305,-0.8075145,-1.002792,-0.9540646,-0.2272548,0.14772706,0.7964033,0.89940166,0.6616224,0.17882828,2854.png
0,-0.53142715,0.35259458,-0.7568776,-0.3662001,0.08137481,-0.62001526,0.2681728,-0.06293033,0.72987163,-0.23809116,-0.61275417,-0.83875823,-0.9916625,-0.9474128,-0.20756178,0.1576615,0.82223886,0.9046558,0.67706823,0.16612937,2855.png
0,-0.53264457,0.38122255,-0.76904154,-0.358044,0.13060363,-0.58422685,0.24917844,-0.16459684,0.70329624,-0.25555027,-0.57827896,-0.8169322,-1.0371491,-0.9106128,-0.2336595,0.20010851,0.75279903,0.8862039,0.6882063,0.1920787,2856.png
0,-0.5215272,0.39877367,-0.79226136,-0.33482587,0.08061488,-0.6047286,0.2303972,-0.09846472,0.7211438,-0.2535987,-0.62078214,-0.8075361,-1.0179535,-0.9244663,-0.20643201,0.1552371,0.79218614,0.91432077,0.67424095,0.18212174,2857.png
0,-0.52055705,0.34171307,-0.82378376,-0.39297256,0.095245525,-0.62387294,0.21390203,-0.1732908,0.72545445,-0.22958885,-0.61316127,-0.8098702,-1.0407444,-0.94793934,-0.19196776,0.19665875,0.84012645,0.8830089,0.71440184,0.19482473,2858.png
0,-0.5204464,0.40012538,-0.7659441,-0.3881408,0.061178714,-0.58372027,0.22561705,-0.10811499,0.6999654,-0.23363942,-0.6112494,-0.85193926,-1.0189363,-0.95418185,-0.19403929,0.16723241,0.7844338,0.9379422,0.6526377,0.20672917,2859.png
0,-0.5362413,0.37866452,-0.77473503,-0.35913908,0.094475046,-0.59531486,0.2949357,-0.123119175,0.73793715,-0.22593065,-0.63125813,-0.83967286,-0.99105835,-0.9093273,-0.244577,0.16820285,0.8063325,0.8949873,0.7090882,0.18807979,2860.png
0,-0.51028913,0.34799534,-0.783732,-0.34582624,0.10581143,-0.59120256,0.23438439,-0.11505841,0.7126856,-0.27580565,-0.60675853,-0.8279395,-1.0489169,-0.96144676,-0.23398474,0.16099283,0.7858168,0.9041085,0.6717751,0.18146645,2861.png
0,-0.5219849,0.37145874,-0.76287967,-0.34825483,0.042947985,-0.6144199,0.24130327,-0.10434796,0.69869506,-0.23925485,-0.60583955,-0.8146658,-1.0164143,-0.9323561,-0.22317655,0.1800975,0.7887445,0.92853343,0.6753763,0.14821737,2862.png
0,-0.5186869,0.3904351,-0.79754937,-0.39015523,0.08481793,-0.61667013,0.24020174,-0.11439738,0.7194331,-0.22576131,-0.6259265,-0.84654033,-1.0610731,-0.96741784,-0.2307169,0.21251611,0.7647402,0.8413645,0.69065714,0.19044833,2863.png
0,-0.5288576,0.38845047,-0.78796107,-0.39413187,0.10076998,-0.6144751,0.23478937,-0.1670215,0.6968963,-0.25043833,-0.6042283,-0.81753,-0.98817635,-0.9288354,-0.2182683,0.1616547,0.7675704,0.9120557,0.69841313,0.15565567,2864.png
0,-0.5030096,0.36461717,-0.7796398,-0.33933643,0.078774706,-0.56453407,0.22077256,-0.13814923,0.7381837,-0.2492177,-0.62875956,-0.83499026,-0.9835299,-0.9319199,-0.17274424,0.16286838,0.82343656,0.87360376,0.7060387,0.17725481,2865.png
0,-0.51232034,0.3864136,-0.76403177,-0.3560468,0.11714406,-0.6081573,0.27705577,-0.09576065,0.69744235,-0.19515447,-0.5715102,-0.81608546,-1.0099947,-0.957188,-0.21908145,0.085761726,0.7964925,0.9083058,0.70582175,0.18532251,2866.png
0,-0.49590582,0.36923563,-0.7591032,-0.33377212,0.11610533,-0.62471694,0.2584167,-0.101201095,0.6966366,-0.27196723,-0.61240995,-0.82515997,-1.0228742,-0.87076735,-0.21074763,0.14963825,0.7988611,0.834147,0.6777035,0.17166422,2867.png
0,-0.5146785,0.40679917,-0.7528672,-0.37712583,0.056674413,-0.6032545,0.28781307,-0.17088427,0.73940945,-0.23838526,-0.5650214,-0.84302896,-1.0545446,-0.963753,-0.18627442,0.21029201,0.78783655,0.86419237,0.65521824,0.14785117,2868.png
0,-0.5235433,0.3799128,-0.77941275,-0.4013147,0.10553007,-0.58161056,0.28202856,-0.1254793,0.7300226,-0.26082718,-0.61710125,-0.81812704,-1.0203065,-0.88939893,-0.22166243,0.1680307,0.81185174,0.91977316,0.6782683,0.15660287,2869.png
0,-0.48685294,0.40168962,-0.7494917,-0.3780962,0.039774776,-0.5773957,0.26744264,-0.12979856,0.72234714,-0.24176654,-0.62617725,-0.8464663,-1.0184608,-0.91329193,-0.23895314,0.2135118,0.7887975,0.88263917,0.65966964,0.20347528,2870.png
0,-0.5620975,0.40187776,-0.78949744,-0.3681146,0.07541746,-0.6304587,0.27377364,-0.11862057,0.7038422,-0.27216876,-0.60087395,-0.8005178,-1.0110039,-0.9465556,-0.28298044,0.17199413,0.78136677,0.8793507,0.66822755,0.18333997,2871.png
0,-0.53852135,0.381185,-0.8077725,-0.37911987,0.03808777,-0.645572,0.22366413,-0.10003123,0.73530275,-0.2465493,-0.61788553,-0.8455533,-0.97116184,-0.95015323,-0.25769746,0.16521952,0.8223381,0.92123646,0.66570807,0.20043144,2872.png
0,-0.49277627,0.36703527,-0.82799304,-0.36811677,0.11127399,-0.60462505,0.24715737,-0.16857885,0.7424451,-0.24921338,-0.62513655,-0.85350597,-1.0293955,-0.96354586,-0.24348399,0.16209738,0.7959928,0.91699135,0.6186609,0.16269904,2873.png
0,-0.5154246,0.3945412,-0.7864041,-0.3530927,0.078206554,-0.5746631,0.28027734,-0.081753634,0.73521733,-0.24416946,-0.5978461,-0.8502179,-1.0349642,-0.92875403,-0.20636214,0.13025466,0.8238464,0.8853932,0.64838994,0.15421195,2874.png
0,-0.48827866,0.37821424,-0.78829575,-0.37748945,0.08189197,-0.5836502,0.2641318,-0.10721274,0.7193153,-0.24172848,-0.6206563,-0.8161942,-1.0089074,-0.94209623,-0.17717853,0.16850664,0.7938507,0.9349716,0.65744984,0.17981999,2875.png
0,-0.44934478,0.39312857,-0.70085156,-0.33340135,0.07171493,-0.58971906,0.30574676,-0.11354327,0.7150623,-0.2705583,-0.61795354,-0.81106555,-1.0068765,-0.93790674,-0.18037897,0.15507527,0.7871855,0.82665116,0.6790899,0.2554133,2876.png
0,-0.5014723,0.34524274,-0.76856893,-0.3593697,0.10776076,-0.5899757,0.22970298,-0.14451294,0.7087847,-0.24595839,-0.59389985,-0.8299356,-0.9995489,-0.9030015,-0.2186128,0.21333608,0.8213315,0.89131415,0.6580509,0.1698143,2877.png
0,-0.5068533,0.40211886,-0.79399407,-0.34899592,0.09670146,-0.5766411,0.27688277,-0.11918375,0.75729096,-0.2896307,-0.59550685,-0.8208047,-0.9631417,-0.9255147,-0.19386694,0.19282372,0.75940984,0.9228972,0.67254007,0.18068492,2878.png
0,-0.5369293,0.3937121,-0.81771404,-0.36234084,0.046016432,-0.57964915,0.19355851,-0.11486006,0.68211025,-0.21234375,-0.60881585,-0.8157604,-0.994918,-0.9528113,-0.24783131,0.1699644,0.7969311,0.9083049,0.6462964,0.18350758,2879.png
0,-0.54203725,0.3265983,-0.7821672,-0.36377454,0.08698222,-0.5773492,0.21532851,-0.13379493,0.6891194,-0.23797825,-0.62510014,-0.80692905,-0.97396123,-0.9324428,-0.17751768,0.17458762,0.8083796,0.8899628,0.6912123,0.1732533,2880.png
0,-0.5554203,0.4100886,-0.8136788,-0.38520673,0.072739765,-0.57905465,0.23104647,-0.12168346,0.7191453,-0.24311385,-0.63548905,-0.8755931,-1.0204352,-0.9032347,-0.21821916,0.19764997,0.76999646,0.89396524,0.6310222,0.17427772,2881.png
0,-0.5550886,0.38993788,-0.7665986,-0.34235924,0.078254856,-0.5875296,0.23163629,-0.124624945,0.720931,-0.206309,-0.6100077,-0.8490401,-0.9812443,-0.9508619,-0.21404997,0.16230342,0.78143114,0.9103367,0.6556461,0.16797374,2882.png
0,-0.5440164,0.35637787,-0.7614987,-0.3497631,0.10966115,-0.582812,0.29684034,-0.113123,0.7378724,-0.26327902,-0.6123178,-0.8349461,-1.0053262,-0.89511317,-0.21018201,0.14727388,0.79859847,0.8862717,0.71950495,0.19487701,2883.png
0,-0.5354179,0.389957,-0.7791367,-0.32958362,0.074868485,-0.56332314,0.22230867,-0.09723443,0.75308985,-0.24768053,-0.63882136,-0.8446152,-1.0040648,-0.95405364,-0.19914398,0.15818657,0.76752365,0.9016855,0.6951333,0.18019578,2884.png
0,-0.4959166,0.38635367,-0.7995603,-0.372776,0.071514726,-0.60329753,0.26840866,-0.15022299,0.7381098,-0.2564996,-0.5985276,-0.8286438,-1.0160178,-0.9409691,-0.1843848,0.18875425,0.7795173,0.9306521,0.64939237,0.17640415,2885.png
0,-0.5486136,0.38686192,-0.78197896,-0.3622803,0.07622702,-0.58083856,0.21667302,-0.09459195,0.7610015,-0.26141566,-0.6116958,-0.85678554,-1.0060062,-0.91018355,-0.23088548,0.17497912,0.78941447,0.87358934,0.7059221,0.14991501,2886.png
0,-0.5000522,0.38217732,-0.8121528,-0.3601501,0.06917293,-0.5610674,0.25035745,-0.1253351,0.76691383,-0.25534317,-0.6079585,-0.88901925,-0.99762356,-0.9236182,-0.23463932,0.17435652,0.8059204,0.8979094,0.6352979,0.16861777,2887.png
